Transaction ID,Customer ID,Purchase Date,Product Name,Product Category,Quantity,Purchase Amount,Age,Gender,City,State,Latitude,Longitude,Website Visits,Email Opens,Customer Satisfaction Score
TXN-12984,CUST-0058,2025-10-04,Dior Perfume,Beauty & Health,1,99.33,50,Female,Houston,TX,29.7604,-95.3698,63,59,5
TXN-10454,CUST-0119,2025-10-05,Jeans,Apparel,1,68.77,36,Male,Chicago,IL,41.8781,-87.6298,69,43,4
TXN-10771,CUST-0095,2025-10-05,Smartwatch,Electronics,1,226.47,42,Female,Miami,FL,25.7617,-80.1918,6,0,2
TXN-10796,CUST-0239,2025-10-05,Self-Improvement Guide,Books,2,33.44,44,Female,New York,NY,40.7128,-74.006,28,53,4
TXN-10948,CUST-0265,2025-10-05,Electric Toothbrush,Beauty & Health,1,77.86,36,Female,New York,NY,40.7128,-74.006,28,18,5
TXN-11581,CUST-0145,2025-10-05,Chef Knife Set,Home & Kitchen,1,142.32,34,Male,Boston,MA,42.3601,-71.0589,73,18,5
TXN-11722,CUST-0401,2025-10-05,Hoodie,Apparel,2,109.13,35,Female,Boston,MA,42.3601,-71.0589,10,3,2
TXN-12152,CUST-0258,2025-10-05,Electric Toothbrush,Beauty & Health,1,80.44,18,Male,Orlando,FL,28.5383,-81.3792,15,12,3
TXN-12202,CUST-0158,2025-10-05,Jeans,Apparel,1,71.86,50,Male,Chicago,IL,41.8781,-87.6298,72,55,4
TXN-12260,CUST-0214,2025-10-05,Keyboard & Mouse,Electronics,1,73.7,44,Female,Austin,TX,30.2672,-97.7431,7,0,1
TXN-12474,CUST-0086,2025-10-05,Smartwatch,Electronics,2,432.98,38,Male,San Francisco,CA,37.7749,-122.4194,1,0,2
TXN-12615,CUST-0103,2025-10-05,Leadership Biography,Books,2,55.76,52,Male,Boston,MA,42.3601,-71.0589,38,46,4
TXN-12630,CUST-0455,2025-10-05,Skincare Serum,Beauty & Health,2,127.69,43,Male,Orlando,FL,28.5383,-81.3792,113,55,5
TXN-13852,CUST-0022,2025-10-05,Laptop,Electronics,1,1097.55,55,Male,Miami,FL,25.7617,-80.1918,76,48,4
TXN-10392,CUST-0018,2025-10-06,Smartphone,Electronics,1,919.3,25,Female,Chicago,IL,41.8781,-87.6298,76,61,5
TXN-10458,CUST-0357,2025-10-06,Mug Set,Home & Kitchen,1,33.46,26,Male,Chicago,IL,41.8781,-87.6298,52,52,5
TXN-11322,CUST-0239,2025-10-06,Smartwatch,Electronics,2,468.44,44,Female,New York,NY,40.7128,-74.006,28,53,4
TXN-11590,CUST-0029,2025-10-06,Headphones,Electronics,1,133.97,44,Non-binary,New York,NY,40.7128,-74.006,22,15,3
TXN-11948,CUST-0450,2025-10-06,Mug Set,Home & Kitchen,1,25.81,30,Female,Houston,TX,29.7604,-95.3698,2,0,1
TXN-12222,CUST-0390,2025-10-06,Headphones,Electronics,1,155.06,45,Female,Boston,MA,42.3601,-71.0589,36,25,4
TXN-12727,CUST-0064,2025-10-06,Dior Perfume,Beauty & Health,1,100.36,47,Male,Austin,TX,30.2672,-97.7431,33,10,3
TXN-12791,CUST-0163,2025-10-06,Jeans,Apparel,1,70.09,44,Male,Orlando,FL,28.5383,-81.3792,39,44,5
TXN-12946,CUST-0156,2025-10-06,Laptop,Electronics,3,3698.29,35,Male,Houston,TX,29.7604,-95.3698,42,20,5
TXN-12999,CUST-0425,2025-10-06,Designer Jacket,Apparel,1,177.65,42,Male,Boston,MA,42.3601,-71.0589,10,4,3
TXN-13000,CUST-0425,2025-10-06,Sunglasses,Apparel,1,149.11,42,Male,Boston,MA,42.3601,-71.0589,10,4,3
TXN-13419,CUST-0157,2025-10-06,Smartwatch,Electronics,2,509.8,32,Female,New York,NY,40.7128,-74.006,51,27,4
TXN-13643,CUST-0433,2025-10-06,Mug Set,Home & Kitchen,1,28.19,37,Male,Miami,FL,25.7617,-80.1918,45,39,4
TXN-14051,CUST-0153,2025-10-06,Monitor,Electronics,1,347.8,33,Female,Seattle,WA,47.6062,-122.3321,41,38,5
TXN-10558,CUST-0159,2025-10-07,Sunglasses,Apparel,1,120.51,41,Male,Boston,MA,42.3601,-71.0589,9,12,4
TXN-10836,CUST-0475,2025-10-07,Sports T-Shirt,Apparel,2,63.56,40,Female,Miami,FL,25.7617,-80.1918,62,41,5
TXN-11025,CUST-0002,2025-10-07,Jeans,Apparel,1,79.57,41,Male,New York,NY,40.7128,-74.006,46,53,5
TXN-12200,CUST-0447,2025-10-07,Dior Perfume,Beauty & Health,1,96.43,45,Male,San Francisco,CA,37.7749,-122.4194,13,2,1
TXN-12306,CUST-0039,2025-10-07,Monitor,Electronics,2,772.26,55,Female,Orlando,FL,28.5383,-81.3792,60,43,5
TXN-12533,CUST-0438,2025-10-07,Smartphone,Electronics,1,747.28,24,Female,New York,NY,40.7128,-74.006,5,15,3
TXN-12562,CUST-0500,2025-10-07,Multivitamins,Beauty & Health,1,22.92,33,Female,Orlando,FL,28.5383,-81.3792,31,9,3
TXN-11102,CUST-0452,2025-10-08,Designer Jacket,Apparel,2,354.14,60,Male,New York,NY,40.7128,-74.006,52,38,4
TXN-11211,CUST-0078,2025-10-08,Smartwatch,Electronics,4,1080.72,38,Female,Orlando,FL,28.5383,-81.3792,58,31,5
TXN-11294,CUST-0483,2025-10-08,Sneakers,Apparel,2,221.86,22,Male,Seattle,WA,47.6062,-122.3321,108,36,5
TXN-11692,CUST-0050,2025-10-08,Smartphone,Electronics,2,1609.49,39,Female,New York,NY,40.7128,-74.006,56,32,5
TXN-12253,CUST-0199,2025-10-08,Blender,Home & Kitchen,1,81.33,26,Female,Orlando,FL,28.5383,-81.3792,74,35,3
TXN-12513,CUST-0495,2025-10-08,Chef Knife Set,Home & Kitchen,1,128.44,56,Male,Houston,TX,29.7604,-95.3698,28,4,2
TXN-13187,CUST-0236,2025-10-08,Espresso Machine,Home & Kitchen,1,436.6,25,Male,Austin,TX,30.2672,-97.7431,12,4,1
TXN-13188,CUST-0236,2025-10-08,Mug Set,Home & Kitchen,1,29.81,25,Male,Austin,TX,30.2672,-97.7431,12,4,1
TXN-13596,CUST-0001,2025-10-08,Dior Perfume,Beauty & Health,2,212.5,24,Male,Chicago,IL,41.8781,-87.6298,35,25,5
TXN-13744,CUST-0074,2025-10-08,Fantasy Novel,Books,1,19.55,52,Female,Miami,FL,25.7617,-80.1918,7,4,2
TXN-13767,CUST-0229,2025-10-08,Self-Improvement Guide,Books,2,35.55,29,Male,Los Angeles,CA,34.0522,-118.2437,6,10,3
TXN-10288,CUST-0206,2025-10-09,Robot Vacuum,Home & Kitchen,1,276.22,21,Female,Seattle,WA,47.6062,-122.3321,21,4,3
TXN-11732,CUST-0218,2025-10-09,Smartwatch,Electronics,2,438.61,41,Female,Los Angeles,CA,34.0522,-118.2437,25,18,3
TXN-13708,CUST-0148,2025-10-09,Self-Improvement Guide,Books,2,40.71,54,Female,Orlando,FL,28.5383,-81.3792,109,59,4
TXN-13742,CUST-0478,2025-10-09,Fantasy Novel,Books,1,17.68,51,Female,Los Angeles,CA,34.0522,-118.2437,8,16,3
TXN-13873,CUST-0232,2025-10-09,Sneakers,Apparel,1,101.91,18,Male,Miami,FL,25.7617,-80.1918,7,3,3
TXN-13999,CUST-0391,2025-10-09,Espresso Machine,Home & Kitchen,2,802.52,28,Female,Orlando,FL,28.5383,-81.3792,15,17,4
TXN-14000,CUST-0391,2025-10-09,Mug Set,Home & Kitchen,1,31.64,28,Female,Orlando,FL,28.5383,-81.3792,15,17,4
TXN-14076,CUST-0250,2025-10-09,Self-Improvement Guide,Books,1,17.31,26,Female,Houston,TX,29.7604,-95.3698,78,46,3
TXN-10073,CUST-0075,2025-10-10,Smartwatch,Electronics,1,215.55,29,Male,San Francisco,CA,37.7749,-122.4194,17,14,3
TXN-10238,CUST-0236,2025-10-10,Robot Vacuum,Home & Kitchen,1,255.99,25,Male,Austin,TX,30.2672,-97.7431,12,4,1
TXN-10773,CUST-0447,2025-10-10,Smartphone,Electronics,2,1453.32,45,Male,San Francisco,CA,37.7749,-122.4194,13,2,1
TXN-10800,CUST-0498,2025-10-10,Air Fryer,Home & Kitchen,1,107.99,31,Female,Orlando,FL,28.5383,-81.3792,1,0,3
TXN-12851,CUST-0018,2025-10-10,Smartphone,Electronics,2,1712.84,25,Female,Chicago,IL,41.8781,-87.6298,76,61,5
TXN-12862,CUST-0190,2025-10-10,Electric Toothbrush,Beauty & Health,2,163.04,54,Male,Los Angeles,CA,34.0522,-118.2437,29,52,4
TXN-12467,CUST-0007,2025-10-11,Jeans,Apparel,1,70.68,18,Female,Miami,FL,25.7617,-80.1918,55,29,3
TXN-12620,CUST-0498,2025-10-11,Robot Vacuum,Home & Kitchen,1,264.78,31,Female,Orlando,FL,28.5383,-81.3792,1,0,3
TXN-13998,CUST-0290,2025-10-11,Hair Dryer,Beauty & Health,1,86.81,62,Female,Orlando,FL,28.5383,-81.3792,74,57,5
TXN-11023,CUST-0010,2025-10-12,SaaS Marketing Playbook,Books,1,22.2,31,Female,San Francisco,CA,37.7749,-122.4194,7,2,3
TXN-11637,CUST-0002,2025-10-12,Robot Vacuum,Home & Kitchen,1,296.48,41,Male,New York,NY,40.7128,-74.006,46,53,5
TXN-12143,CUST-0058,2025-10-12,Designer Jacket,Apparel,2,359.62,50,Female,Houston,TX,29.7604,-95.3698,63,59,5
TXN-14018,CUST-0401,2025-10-12,Robot Vacuum,Home & Kitchen,1,268.59,35,Female,Boston,MA,42.3601,-71.0589,10,3,2
TXN-10414,CUST-0415,2025-10-13,Sports T-Shirt,Apparel,2,64.97,34,Female,Austin,TX,30.2672,-97.7431,12,15,3
TXN-10899,CUST-0026,2025-10-13,Blender,Home & Kitchen,1,76.72,34,Female,Seattle,WA,47.6062,-122.3321,21,3,4
TXN-11197,CUST-0499,2025-10-13,Chef Knife Set,Home & Kitchen,2,307.14,63,Female,Los Angeles,CA,34.0522,-118.2437,62,33,4
TXN-11239,CUST-0174,2025-10-13,Monitor,Electronics,2,648.45,28,Male,Chicago,IL,41.8781,-87.6298,17,18,2
TXN-12540,CUST-0110,2025-10-13,Multivitamins,Beauty & Health,1,21.58,36,Female,Chicago,IL,41.8781,-87.6298,8,1,3
TXN-13077,CUST-0157,2025-10-13,Electric Toothbrush,Beauty & Health,3,263.64,32,Female,New York,NY,40.7128,-74.006,51,27,4
TXN-13474,CUST-0187,2025-10-13,Sunglasses,Apparel,1,120.55,75,Female,Austin,TX,30.2672,-97.7431,13,5,2
TXN-13627,CUST-0387,2025-10-13,Laptop,Electronics,1,1244.45,31,Male,Boston,MA,42.3601,-71.0589,46,32,4
TXN-13628,CUST-0387,2025-10-13,Keyboard & Mouse,Electronics,1,72.91,31,Male,Boston,MA,42.3601,-71.0589,46,32,4
TXN-13763,CUST-0079,2025-10-13,Air Fryer,Home & Kitchen,1,122.1,50,Male,Los Angeles,CA,34.0522,-118.2437,95,63,5
TXN-13790,CUST-0198,2025-10-13,Multivitamins,Beauty & Health,1,22.63,27,Non-binary,Los Angeles,CA,34.0522,-118.2437,7,2,2
TXN-14073,CUST-0295,2025-10-13,Electric Toothbrush,Beauty & Health,1,77.2,42,Male,Orlando,FL,28.5383,-81.3792,12,1,2
TXN-11254,CUST-0080,2025-10-14,SaaS Marketing Playbook,Books,3,75.87,18,Female,Orlando,FL,28.5383,-81.3792,41,19,5
TXN-11662,CUST-0401,2025-10-14,Jeans,Apparel,1,68.92,35,Female,Boston,MA,42.3601,-71.0589,10,3,2
TXN-11734,CUST-0218,2025-10-14,Chef Knife Set,Home & Kitchen,1,137.72,41,Female,Los Angeles,CA,34.0522,-118.2437,25,18,3
TXN-12194,CUST-0231,2025-10-14,Hoodie,Apparel,1,53.82,38,Male,Houston,TX,29.7604,-95.3698,6,1,2
TXN-13044,CUST-0337,2025-10-14,Keyboard & Mouse,Electronics,1,75.77,36,Female,Houston,TX,29.7604,-95.3698,8,19,4
TXN-13965,CUST-0022,2025-10-14,Multivitamins,Beauty & Health,3,71.15,55,Male,Miami,FL,25.7617,-80.1918,76,48,4
TXN-10158,CUST-0381,2025-10-15,Air Fryer,Home & Kitchen,1,122.97,41,Female,Austin,TX,30.2672,-97.7431,58,42,4
TXN-10409,CUST-0343,2025-10-15,Laptop,Electronics,1,1028.91,18,Male,Houston,TX,29.7604,-95.3698,6,4,2
TXN-11388,CUST-0476,2025-10-15,SaaS Marketing Playbook,Books,2,48.66,33,Male,Boston,MA,42.3601,-71.0589,11,2,2
TXN-11440,CUST-0366,2025-10-15,Monitor,Electronics,3,1191.67,40,Male,Boston,MA,42.3601,-71.0589,73,62,5
TXN-11640,CUST-0312,2025-10-15,Monitor,Electronics,1,308.25,39,Male,Houston,TX,29.7604,-95.3698,24,6,3
TXN-11797,CUST-0250,2025-10-15,Smartphone,Electronics,1,814.85,26,Female,Houston,TX,29.7604,-95.3698,78,46,3
TXN-11971,CUST-0074,2025-10-15,Skincare Serum,Beauty & Health,1,63.72,52,Female,Miami,FL,25.7617,-80.1918,7,4,2
TXN-12195,CUST-0094,2025-10-15,Jeans,Apparel,2,131.09,22,Female,Orlando,FL,28.5383,-81.3792,27,45,4
TXN-12239,CUST-0110,2025-10-15,Keyboard & Mouse,Electronics,1,76.38,36,Female,Chicago,IL,41.8781,-87.6298,8,1,3
TXN-12361,CUST-0400,2025-10-15,Skincare Serum,Beauty & Health,1,57.67,35,Female,Houston,TX,29.7604,-95.3698,30,14,3
TXN-13126,CUST-0281,2025-10-15,Laptop,Electronics,1,1371.04,42,Male,Los Angeles,CA,34.0522,-118.2437,92,36,5
TXN-10148,CUST-0405,2025-10-16,Headphones,Electronics,1,139.73,35,Female,Orlando,FL,28.5383,-81.3792,65,20,3
TXN-11007,CUST-0133,2025-10-16,Espresso Machine,Home & Kitchen,2,769.1,27,Female,Miami,FL,25.7617,-80.1918,5,1,3
TXN-12090,CUST-0107,2025-10-16,Smartwatch,Electronics,1,227.25,56,Female,Austin,TX,30.2672,-97.7431,5,7,3
TXN-12527,CUST-0328,2025-10-16,Laptop,Electronics,1,1084.3,34,Female,Chicago,IL,41.8781,-87.6298,65,26,4
TXN-13949,CUST-0418,2025-10-16,Multivitamins,Beauty & Health,2,48.52,18,Female,Boston,MA,42.3601,-71.0589,112,73,4
TXN-14119,CUST-0133,2025-10-16,Sunglasses,Apparel,1,122.55,27,Female,Miami,FL,25.7617,-80.1918,5,1,3
TXN-12015,CUST-0063,2025-10-17,Self-Improvement Guide,Books,1,18.8,25,Male,Miami,FL,25.7617,-80.1918,27,59,3
TXN-12378,CUST-0366,2025-10-17,Sports T-Shirt,Apparel,2,80.02,40,Male,Boston,MA,42.3601,-71.0589,73,62,5
TXN-12395,CUST-0203,2025-10-17,Headphones,Electronics,1,140.78,34,Male,Seattle,WA,47.6062,-122.3321,2,4,2
TXN-12517,CUST-0309,2025-10-17,SaaS Marketing Playbook,Books,2,50.26,18,Female,San Francisco,CA,37.7749,-122.4194,59,55,4
TXN-13463,CUST-0343,2025-10-17,Designer Jacket,Apparel,2,339.5,18,Male,Houston,TX,29.7604,-95.3698,6,4,2
TXN-13589,CUST-0343,2025-10-17,Multivitamins,Beauty & Health,1,21.77,18,Male,Houston,TX,29.7604,-95.3698,6,4,2
TXN-13877,CUST-0343,2025-10-17,Electric Toothbrush,Beauty & Health,1,81.69,18,Male,Houston,TX,29.7604,-95.3698,6,4,2
TXN-11622,CUST-0163,2025-10-18,Mug Set,Home & Kitchen,1,27.5,44,Male,Orlando,FL,28.5383,-81.3792,39,44,5
TXN-11650,CUST-0463,2025-10-18,Monitor,Electronics,2,676.61,35,Male,Los Angeles,CA,34.0522,-118.2437,105,85,5
TXN-11770,CUST-0185,2025-10-18,Headphones,Electronics,2,259.33,27,Male,Seattle,WA,47.6062,-122.3321,13,4,2
TXN-11824,CUST-0447,2025-10-18,Electric Toothbrush,Beauty & Health,1,80.74,45,Male,San Francisco,CA,37.7749,-122.4194,13,2,1
TXN-12427,CUST-0162,2025-10-18,Electric Toothbrush,Beauty & Health,2,144.8,42,Male,Chicago,IL,41.8781,-87.6298,32,14,4
TXN-12796,CUST-0448,2025-10-18,Smartphone,Electronics,1,742.98,34,Female,Boston,MA,42.3601,-71.0589,12,2,2
TXN-12867,CUST-0469,2025-10-18,SaaS Marketing Playbook,Books,1,23.05,25,Male,San Francisco,CA,37.7749,-122.4194,27,19,4
TXN-12872,CUST-0195,2025-10-18,Smartwatch,Electronics,1,233.55,32,Female,San Francisco,CA,37.7749,-122.4194,30,58,4
TXN-12894,CUST-0234,2025-10-18,Sneakers,Apparel,1,100.12,31,Female,Austin,TX,30.2672,-97.7431,1,4,1
TXN-13201,CUST-0151,2025-10-18,Laptop,Electronics,1,1083.14,52,Female,Los Angeles,CA,34.0522,-118.2437,10,2,1
TXN-13214,CUST-0026,2025-10-18,Monitor,Electronics,1,312.13,34,Female,Seattle,WA,47.6062,-122.3321,21,3,4
TXN-13468,CUST-0490,2025-10-18,Fantasy Novel,Books,1,19.63,47,Non-binary,Houston,TX,29.7604,-95.3698,73,31,5
TXN-13634,CUST-0263,2025-10-18,Keyboard & Mouse,Electronics,3,236.59,46,Male,Houston,TX,29.7604,-95.3698,65,27,4
TXN-13927,CUST-0163,2025-10-18,Keyboard & Mouse,Electronics,2,157.28,44,Male,Orlando,FL,28.5383,-81.3792,39,44,5
TXN-10271,CUST-0151,2025-10-19,Monitor,Electronics,2,683.05,52,Female,Los Angeles,CA,34.0522,-118.2437,10,2,1
TXN-10337,CUST-0128,2025-10-19,Monitor,Electronics,1,317.8,51,Female,Los Angeles,CA,34.0522,-118.2437,7,13,2
TXN-10515,CUST-0341,2025-10-19,Electric Toothbrush,Beauty & Health,1,78.3,18,Non-binary,Los Angeles,CA,34.0522,-118.2437,12,1,2
TXN-10616,CUST-0089,2025-10-19,Blender,Home & Kitchen,1,91.23,27,Female,New York,NY,40.7128,-74.006,52,24,4
TXN-11888,CUST-0398,2025-10-19,Leadership Biography,Books,1,29.75,29,Male,San Francisco,CA,37.7749,-122.4194,50,59,5
TXN-12028,CUST-0104,2025-10-19,Sports T-Shirt,Apparel,1,31.71,33,Male,San Francisco,CA,37.7749,-122.4194,57,16,4
TXN-13191,CUST-0391,2025-10-19,Electric Toothbrush,Beauty & Health,1,83.22,28,Female,Orlando,FL,28.5383,-81.3792,15,17,4
TXN-13377,CUST-0362,2025-10-19,Sports T-Shirt,Apparel,2,70.51,25,Male,Los Angeles,CA,34.0522,-118.2437,58,25,4
TXN-10306,CUST-0146,2025-10-20,Air Fryer,Home & Kitchen,1,115.9,39,Female,Boston,MA,42.3601,-71.0589,6,4,4
TXN-11648,CUST-0107,2025-10-20,Sunglasses,Apparel,1,127.02,56,Female,Austin,TX,30.2672,-97.7431,5,7,3
TXN-12612,CUST-0447,2025-10-20,Designer Jacket,Apparel,2,309.86,45,Male,San Francisco,CA,37.7749,-122.4194,13,2,1
TXN-12625,CUST-0105,2025-10-20,Keyboard & Mouse,Electronics,1,69.73,18,Female,New York,NY,40.7128,-74.006,14,16,4
TXN-13266,CUST-0499,2025-10-20,Robot Vacuum,Home & Kitchen,3,909.62,63,Female,Los Angeles,CA,34.0522,-118.2437,62,33,4
TXN-13672,CUST-0121,2025-10-20,Designer Jacket,Apparel,1,181.44,33,Male,Miami,FL,25.7617,-80.1918,79,53,5
TXN-10728,CUST-0387,2025-10-21,Skincare Serum,Beauty & Health,1,62.51,31,Male,Boston,MA,42.3601,-71.0589,46,32,4
TXN-10729,CUST-0387,2025-10-21,Dior Perfume,Beauty & Health,1,115.06,31,Male,Boston,MA,42.3601,-71.0589,46,32,4
TXN-11497,CUST-0227,2025-10-21,Designer Jacket,Apparel,1,174.37,24,Non-binary,Orlando,FL,28.5383,-81.3792,12,13,3
TXN-11499,CUST-0248,2025-10-21,SaaS Marketing Playbook,Books,2,47.92,30,Male,San Francisco,CA,37.7749,-122.4194,32,27,3
TXN-11756,CUST-0493,2025-10-21,Air Fryer,Home & Kitchen,2,244.91,32,Male,Chicago,IL,41.8781,-87.6298,37,46,5
TXN-12112,CUST-0251,2025-10-21,Laptop,Electronics,1,1246.6,49,Female,San Francisco,CA,37.7749,-122.4194,110,44,4
TXN-12113,CUST-0251,2025-10-21,Keyboard & Mouse,Electronics,1,82.59,49,Female,San Francisco,CA,37.7749,-122.4194,110,44,4
TXN-12680,CUST-0316,2025-10-21,Hoodie,Apparel,3,173.5,31,Female,Seattle,WA,47.6062,-122.3321,47,52,3
TXN-13590,CUST-0136,2025-10-21,Blender,Home & Kitchen,1,84.38,52,Female,Chicago,IL,41.8781,-87.6298,29,47,4
TXN-10046,CUST-0044,2025-10-22,Sneakers,Apparel,4,457.08,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-10722,CUST-0234,2025-10-22,Sunglasses,Apparel,1,134.11,31,Female,Austin,TX,30.2672,-97.7431,1,4,1
TXN-10810,CUST-0396,2025-10-22,Hoodie,Apparel,2,109.28,37,Female,Orlando,FL,28.5383,-81.3792,75,15,3
TXN-10851,CUST-0327,2025-10-22,Sunglasses,Apparel,2,276.78,34,Female,Seattle,WA,47.6062,-122.3321,5,1,2
TXN-10942,CUST-0019,2025-10-22,Smartphone,Electronics,2,1465.79,27,Female,San Francisco,CA,37.7749,-122.4194,27,51,4
TXN-12794,CUST-0175,2025-10-22,Jeans,Apparel,1,64.26,67,Male,Los Angeles,CA,34.0522,-118.2437,17,2,4
TXN-12864,CUST-0239,2025-10-22,Keyboard & Mouse,Electronics,1,79.07,44,Female,New York,NY,40.7128,-74.006,28,53,4
TXN-13974,CUST-0032,2025-10-22,Fantasy Novel,Books,2,36.57,51,Female,Miami,FL,25.7617,-80.1918,51,48,4
TXN-10124,CUST-0438,2025-10-23,Blender,Home & Kitchen,1,86.65,24,Female,New York,NY,40.7128,-74.006,5,15,3
TXN-10234,CUST-0118,2025-10-23,Sunglasses,Apparel,1,139.0,30,Female,Chicago,IL,41.8781,-87.6298,25,46,3
TXN-11556,CUST-0086,2025-10-23,SaaS Marketing Playbook,Books,1,21.56,38,Male,San Francisco,CA,37.7749,-122.4194,1,0,2
TXN-11589,CUST-0488,2025-10-23,Chef Knife Set,Home & Kitchen,2,277.14,47,Female,Orlando,FL,28.5383,-81.3792,71,41,5
TXN-11655,CUST-0044,2025-10-23,Laptop,Electronics,3,4089.13,32,Female,Seattle,WA,47.6062,-122.3321,45,87,5
TXN-11729,CUST-0450,2025-10-23,Sunglasses,Apparel,1,139.79,30,Female,Houston,TX,29.7604,-95.3698,2,0,1
TXN-12357,CUST-0295,2025-10-23,Designer Jacket,Apparel,2,315.75,42,Male,Orlando,FL,28.5383,-81.3792,12,1,2
TXN-13359,CUST-0019,2025-10-23,Leadership Biography,Books,1,27.98,27,Female,San Francisco,CA,37.7749,-122.4194,27,51,4
TXN-13459,CUST-0203,2025-10-23,Laptop,Electronics,2,2336.96,34,Male,Seattle,WA,47.6062,-122.3321,2,4,2
TXN-13642,CUST-0104,2025-10-23,Designer Jacket,Apparel,2,353.38,33,Male,San Francisco,CA,37.7749,-122.4194,57,16,4
TXN-13914,CUST-0478,2025-10-23,Designer Jacket,Apparel,1,173.48,51,Female,Los Angeles,CA,34.0522,-118.2437,8,16,3
TXN-13915,CUST-0478,2025-10-23,Sunglasses,Apparel,1,147.49,51,Female,Los Angeles,CA,34.0522,-118.2437,8,16,3
TXN-13957,CUST-0198,2025-10-23,Electric Toothbrush,Beauty & Health,1,83.16,27,Non-binary,Los Angeles,CA,34.0522,-118.2437,7,2,2
TXN-10967,CUST-0318,2025-10-24,Self-Improvement Guide,Books,1,18.86,41,Male,Austin,TX,30.2672,-97.7431,37,52,5
TXN-11086,CUST-0104,2025-10-24,Mug Set,Home & Kitchen,3,81.74,33,Male,San Francisco,CA,37.7749,-122.4194,57,16,4
TXN-11530,CUST-0178,2025-10-24,Robot Vacuum,Home & Kitchen,1,291.09,30,Female,San Francisco,CA,37.7749,-122.4194,50,36,4
TXN-11953,CUST-0094,2025-10-24,Headphones,Electronics,1,146.31,22,Female,Orlando,FL,28.5383,-81.3792,27,45,4
TXN-12121,CUST-0229,2025-10-24,Smartphone,Electronics,1,786.9,29,Male,Los Angeles,CA,34.0522,-118.2437,6,10,3
TXN-12248,CUST-0465,2025-10-24,Sneakers,Apparel,2,200.72,42,Female,Austin,TX,30.2672,-97.7431,33,8,3
TXN-12275,CUST-0145,2025-10-24,Smartphone,Electronics,1,790.61,34,Male,Boston,MA,42.3601,-71.0589,73,18,5
TXN-12593,CUST-0303,2025-10-24,Designer Jacket,Apparel,1,183.11,31,Female,New York,NY,40.7128,-74.006,60,26,4
TXN-13047,CUST-0455,2025-10-24,Sports T-Shirt,Apparel,1,34.55,43,Male,Orlando,FL,28.5383,-81.3792,113,55,5
TXN-10035,CUST-0307,2025-10-25,Multivitamins,Beauty & Health,1,21.9,48,Non-binary,Boston,MA,42.3601,-71.0589,14,0,1
TXN-11486,CUST-0093,2025-10-25,SaaS Marketing Playbook,Books,1,24.62,30,Female,Houston,TX,29.7604,-95.3698,14,2,1
TXN-11526,CUST-0280,2025-10-25,Monitor,Electronics,3,1115.58,35,Female,Boston,MA,42.3601,-71.0589,65,33,5
TXN-12715,CUST-0369,2025-10-25,Jeans,Apparel,1,59.78,42,Female,San Francisco,CA,37.7749,-122.4194,9,2,2
TXN-13003,CUST-0357,2025-10-25,Sports T-Shirt,Apparel,3,116.8,26,Male,Chicago,IL,41.8781,-87.6298,52,52,5
TXN-10146,CUST-0214,2025-10-26,Sunglasses,Apparel,2,246.75,44,Female,Austin,TX,30.2672,-97.7431,7,0,1
TXN-10278,CUST-0146,2025-10-26,Air Fryer,Home & Kitchen,1,109.09,39,Female,Boston,MA,42.3601,-71.0589,6,4,4
TXN-10296,CUST-0092,2025-10-26,Keyboard & Mouse,Electronics,1,73.43,64,Male,Boston,MA,42.3601,-71.0589,10,3,3
TXN-10581,CUST-0473,2025-10-26,SaaS Marketing Playbook,Books,2,48.82,18,Male,San Francisco,CA,37.7749,-122.4194,56,49,5
TXN-11472,CUST-0344,2025-10-26,Headphones,Electronics,4,650.43,51,Male,Chicago,IL,41.8781,-87.6298,90,87,5
TXN-11752,CUST-0263,2025-10-26,Hair Dryer,Beauty & Health,2,177.07,46,Male,Houston,TX,29.7604,-95.3698,65,27,4
TXN-11808,CUST-0424,2025-10-26,Electric Toothbrush,Beauty & Health,1,82.43,44,Non-binary,Chicago,IL,41.8781,-87.6298,28,19,4
TXN-12777,CUST-0481,2025-10-26,Espresso Machine,Home & Kitchen,1,443.85,51,Female,Houston,TX,29.7604,-95.3698,29,15,2
TXN-12778,CUST-0481,2025-10-26,Mug Set,Home & Kitchen,1,29.07,51,Female,Houston,TX,29.7604,-95.3698,29,15,2
TXN-12808,CUST-0111,2025-10-26,Fantasy Novel,Books,1,18.23,67,Male,Chicago,IL,41.8781,-87.6298,12,2,3
TXN-13221,CUST-0407,2025-10-26,Skincare Serum,Beauty & Health,1,56.08,45,Male,Austin,TX,30.2672,-97.7431,22,6,3
TXN-13809,CUST-0488,2025-10-26,Monitor,Electronics,2,674.11,47,Female,Orlando,FL,28.5383,-81.3792,71,41,5
TXN-14118,CUST-0129,2025-10-26,Jeans,Apparel,1,59.6,33,Male,Orlando,FL,28.5383,-81.3792,18,10,3
TXN-10021,CUST-0164,2025-10-27,Jeans,Apparel,1,66.92,38,Male,Austin,TX,30.2672,-97.7431,11,0,2
TXN-10080,CUST-0490,2025-10-27,Air Fryer,Home & Kitchen,2,216.19,47,Non-binary,Houston,TX,29.7604,-95.3698,73,31,5
TXN-10303,CUST-0373,2025-10-27,Espresso Machine,Home & Kitchen,2,823.09,33,Female,Houston,TX,29.7604,-95.3698,45,57,4
